,Unnamed: 0,content,sentiment,raw,rate
10030,11514,DECEPCION TOTAL NO RECOM A COMPR FUENT BUEN CALIF DE FUENT DE MARZ DE RECIB AL ABRIRL IMPRESON ACOSTUMBR A FUENT BASIC AGOST DE DE QUEM A DE SON FUNCION DE PEOR HARDWAR QUE HECOMPR QUE ADQU UN FUENT NUEV PC FUNCION FUENT COMUN DE AÑOS DE DE TENG QUE HAC CARG PAR HAC QUE FUENT REPAR NO,"[0, 1]","DECEPCIÓN TOTAL. NO LA RECOMIENDO. Me decante a comprar ésta fuente por las buenas calificaciones y necesitaba de una fuente confiable el 18 de marzo de 2019, cuando la recibí, al abrirla me impresonó su aspecto físico, acostumbrado a lidiar con fuente básicas. Pero el 31 agosto de 2019 demostró ser de muy mala calidad, se quemó, a pesar del estabilizador y dañó la placa de sonido onboard. Solo 5 meses funciono, uno de los peores hardware que hecomprado. Hasta que adquiera un fuente nueva la pc está funcionando con una fuente vieja, común de 8 años de antigüedad. Soy de Tucumán, tengo que hacerme cargo del traslado para hacer valer la garantía la cual especifica que la fuente será reparada, no gracias.",negative
10031,14689,NO,"[0, 1]",Mala calidad No me convencio muy mala calidad,negative
10032,10725,PERFECT BUEN RECOM NOT FUERT,"[1, 0]",Perfecto ! Muy bueno ! Lo super recomiendo se nota que  es fuerte !,positive
10033,9259,EXCELENT LLEG A TIEMP BUEN TERMINACIÒN ACCESORI PUBLIC GRACI,"[1, 0]","excelente producto Llego a tiempo y muy buena terminaciòn y con todos los accesorios publicados, gracias.",positive
10034,7387,ERA ESPER ERA ESPER SALUD,"[1, 0]","era lo que esperaba el producto está bueno, era lo que esperaba, saludos",positive
10035,18050,TOD BUEN RECOM,"[1, 0]",Súper conforme Todo oK muy bueno el mate! Recomiendo,positive
10036,4376,BUEN COMPR BUEN BUEN CALID,"[1, 0]",Una muy buena compra Muy buen producto y una muy buena calidad,positive
10037,6936,NO MAND VE PUBLIC EN PUBLIC VEN CAJ DIC EL A LLEG SUELT EN EL DEB CORREG DAT DE PUBLIC O MAND PUBLIC,"[0, 1]",No mandan lo que se ve publicado En la publicación se ven con caja y dice que el cable tiene 2mts. A mi me llegaron sueltos en bolsitas individuales y el cable mide 1.5mts.   Deben corregir los datos de la publicación o mandarlos tal cual lo publican.,negative
10038,12244,BUEN BUEN CONFORM CON,"[1, 0]","Muy bueno Buen producto , conforme con todo",positive
10039,15809,BIEN LIND ACORD RECOMEND,"[1, 0]","Todo muy bien. Muy lindo, todo según lo acordado,  recomendable.",positive
10040,45,EXCELENT MEJOR CO AÑO RECOM,"[1, 0]",Excelente La mejor co.pra del año! Se las recomiendo,positive
10041,3814,PROVEEDOR NO CUMPL OFERT QUE VENDEDOR DE BARAT QUE NO PUED OPIN EN NO ES COM DIC DE COMPLIC DE GUARD RESPALD QUED ALEJ QUE INUTIL,"[0, 1]",El proveedor no cumplió con la oferta que hace El vendedor me mandó una de otra marca más barata así que no puedo opinar sobre esta en cuestión...la mía no es plegable como  sí dice la de la marca SILFAB y eso la vuelva bastante complicada de guardar. El respaldo queda muy alejado del asiento así que se vuelve inútil.,negative
10042,10736,EXCELENT EXCELENT BUEN RELACION PRECI CALID,"[1, 0]",Excelente Excelente!! Buena relacion precio calidad,positive
10043,9843,NO ES ESPER NO ERA ESPER ME GRAND NO TIEN CENTIMETR RELLEN,"[0, 1]","No es lo que esperaba No era lo que esperaba, me quedo grande y no tiene 3 centímetros de relleno",negative
10044,2596,RECOMEND BUEN BIEN ENVAL LLEG A DESTIN NO LO COLOQU VE BIEN RECOMEND,"[1, 0]","recomendable buen producto, muy bien envalado para llegar a destino.  todavia no lo coloque pero se ve bien.  recomendable",positive
10045,13341,MAL BUEN LLEG PREVIST,"[0, 1]",Muy malo Muy buen producto llegó unos días después d lo previsto pero todo bien,negative
10046,18328,PESIM CALID NO COMPR MAL TOD PERFUM HABI PUEST CAR PERFUM TOD TENI EN,"[0, 1]","Pésima calidad No compren!! MUY malo!!    Perdi todo el perfume que habia puesto (con lo caro que son los perfumes), y encima se me mojo todo lo que tenia en la mochila.",negative
10047,9521,NO FUNCION IGUAL LLEG TIEMP ACORD ORIGINAL,"[0, 1]",no funciona 100% carga solo hasta el 80% una lastima. igual llego en el tiempo acordado y la bateria parece original.,negative
10048,8650,NO ES GRAN COS TAP FILTR Y HAY DESARM Y DE NO VALOR DE VENY LO RECOMENDARI,"[0, 1]",Malo No es gran cosa se tapa continuamente el filtro y hay que desarmarlo y tratar de secarlo no colmo mis espectativas por su valor de venya ni lo recomendaria tamppco,negative
10049,4146,DESASTR CORRE EMBALAJ MAL EMBAL CAS LLEG PIPET ROT APLAST ARRUIN LAS CAJIT DE PIPET NO LE RECOM DAD EMBAL CORRE,"[0, 1]","Un desastre el Correo y embalaje del vendedor. Muy mal embalado, en mi caso llego 4 pipetas rotas aplastadas y arruinando las cajitas de otras pipetas. No le recomiendo dado que te lo embalan en un sobre por correo Oca.",negative
10050,5778,MAL BAJ CALID NO ERA,"[0, 1]",Muy malo Baja calidad no era lo que esperaba,negative
10051,12958,BUEN BUEN LUC NOCH VEN PERFECT,"[1, 0]","Muy buen producto Buen producto, las luces a la noche se ven perfectas a mi hija le encanto.",positive
10052,5350,EXCELENT EXCELENT EL BUEN CALID HERMOS COLOR EL LLEG EN TIEMP FORM MUCH A REALIZ NUEV COMPR NO TENG RECLAM COMPR,"[1, 0]","Excelente Excelente el producto. muy buena calidad. hermosos los colores y el tamaño. llegó en tiempo y forma. muchas gracias. sin duda volvería a elegirlos para realizar una nueva compra. no tengo queja ni reclamo, ni una de las tazas rota. feliz con mi compra.",positive
10053,7969,EXCELENT BUEN LLEG EN BUEN CONDICION,"[1, 0]",Excelente Muy buen producto. Llegó en buenas condiciones.,positive
10054,11891,NO DUR TOTAL,"[0, 1]",Malo La batería no dura nada! Fiasco total,negative
10055,6562,BUEN,"[1, 0]",.... Muy  bueno........ .................,positive
10056,7092,BUEN BUEN PER NO COLOR COS OFERT EN PER LING,"[0, 1]",Bueno Buen producto pero no es el color q pedi ni traia las cosas q ofertaban en la publicacion . (Accesorios).pero m  reintegraron el valor  d la linga .,negative
10057,8979,BUEN ESTREN VARI BUEN CALID,"[1, 0]",muy buen producto Lo que estrena. Variado y buena calidad,positive
10058,1816,IRRESPONS USAD MAL EL ENVI USAD TEN LO AÑO CUAND DIJERON VEN FABRIC CUAND FUI AL LOCAL A LO CAMBI VI EMPLE CELULAR,"[0, 1]","irresponsables producto usado y malo. el producto que me enviaron estaba usado, tenía por lo menos un año de uso, cuando reclamé me dijeron que venía así de fábrica, cuando fuí al local a que me lo cambiaran, ví que los empleados utilizban estos como zapatillas para los celulares... unos irresponsábles!!,",negative
10059,10117,NO LLEG LLAM LLEG TOD LA NO LLAM QUED,"[0, 1]",No me llego griferia espero llamado y nada. Llego todo pero la griferia no. Llame y quedaron en avisarme hace 20 dias y todavia nada,negative
10060,6563,N NUEV POBR ENCASTR PLASTIC LA TIEMP LA,"[0, 1]","N lo compraría de nuevo Producto bastante pobre, encastres plásticos de muy mala calidad, el accesorio de la cuchilla se sale todo el tiempo, el de la batidora tambien.",negative
10061,18379,PERFECT EXCELENT CALID TERMIN,"[1, 0]",Perfecto Excelencia... calidad y terminación,positive
10062,5780,CONTENT CON COMPR ORIGINAL CONFORM BUEN CARGADOR,"[1, 0]",Muy contenta con la compra! Producto original! Producto conforme y muy buen cargador!,positive
10063,2972,PERFECT BUENISIMO FUNCION PERFECT,"[1, 0]",Perfecto Buenisimoo funciona perfectamente,positive
10064,10795,EXCELENT ATENCION EXCELENT CALID BUEN PRECI,"[1, 0]",Excelente atención!!! Excelente calidad y buen precio!!!,positive
10065,13830,MAL LLEG OLOR A LO,"[0, 1]","Malo el producto llego con olor a nafta,no es lo que esperaba",negative
10066,19314,MAL MAL NO PORQU DIC BUEN,"[0, 1]","Mala Mala calidad, no se porque dicen que es buena.",negative
10067,8223,EXCELENT SUP PRACTIC,"[1, 0]","Excelente super practica para hacer licuados proteicos, la recomiendo",positive
10068,14555,BUEN BUEN FUNCION,"[1, 0]",Muy bueno Muy buen producto. Funciona muy bien,positive
10069,10255,MAL ROMPI COMPR DESCART,"[0, 1]",Malo se rompio enseguida hubiera comprado descartable y gastaba menos,negative
10070,11646,PREDISPOCION A TALL TALL DIERON DIC ES TALL NO ASIQU TALL ES CORRESPOND A NO HAC,"[0, 1]","Mala atencion y predispocion a cambiarte el talle Necesito un talle 4, me dieron un 5 ahora me dicen que es talle 3 y no hay. Asique quieor el talle 4 que es el que corresponde a sus medidas por lo que pude auto asesorarme ya que ustedes no lo  hacen",negative
10071,18803,NO FUNCION LAD IZQUIERD AURICUL COMPR VE NO PRUEB NO CONTEST ESPER,"[0, 1]","Malo No funciona el lado izquierdo del auricular en ninguno de los dos que compre, se ve que no los prueban antes de mandarlo.. hice el reclamo y no me contesta el vendedor, sigo esperando..",negative
10072,1848,LIND CUAL VEN EN LIND CUAL VEN EN UNIC TEN EN GRAND,"[1, 0]","Muy lindos, tal cual se ven en la foto. Muy lindos, tal cual se ven en la foto. Lo único para tener en cuenta es q los talles son grandes.",positive
10073,19031,GENIAL ES SOMMI HERMOS COLCHON ES FIRM JUST BUSC ENCANT PRECI ES ESPER CONFORM CON,"[1, 0]","Genial!!! Es un sommier hermoso, el colchón es firme, justo lo que estaba buscando. Me encantó y por el precio es más de lo que esperaba! Muy conforme con este producto.",positive
10074,9837,NO ESPER ROMPI,"[0, 1]",No fue lo que esperaba El caballito se rompio por el peso 13kgr y decia para 40 kgr  lo siento,negative
10075,5184,EXCELENT EXCELENT LA COMPR VEC SEGU COMPR A BUEN ELABOR CORPORAL,"[1, 0]","excelente producto excelente cera, la compre ya dos veces y pienso seguir comprandole a este vendedor, muy buen producto lo uso para elaborar cremas corporales",positive
10076,13665,HERMOS DISEÑ EXCELENT COMPR ESPER ELECTR NO ARRUIN,"[0, 1]",Hermoso diseño Excelente mi compra.Espero que otra tormenta eléctrica no me lo arruine.,negative
10077,1160,GOLPEADOR NO CONFORM GOLPEADOR NO CONFORM,"[0, 1]","Muy golpeadora no estoy conforme Muy golpeadora , no estoy conforme",negative
10078,14000,BUEN PANTALON TOD BUEN CALID BUEN COMPR BUEN CALID EXCELENT PRECI,"[1, 0]","Muy buen pantalón. Todo de 10, buena calidad. Muy buena compra, buena calidad, excelente precio.",positive
10079,3939,EXCELENT COMOD NO DESLIZ ESTAN EN RECOM,"[1, 0]","Excelente!!! Son muy cómodas y no se deslizan para nada, son tal cual están en la foto.  Las recomiendo 100%",positive
10080,10647,MAL MAL,"[0, 1]",Muy malo De muy mala calidad!Se despegan de la nada,negative
10081,17278,,"[1, 0]",todo lo pedi gracias ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------,positive
10082,13271,TRUCH ORIGINAL TOALL NO ENVOLTORI FRANC VALENT ENGAÑ TOTAL,"[0, 1]",Truchos 2no son los originales. Son toallas que no secan con el envoltorio y etiqueta de Franco Valente. Un engaño total. Una porquería.,negative
10083,3182,,"[0, 1]",Desagradable Se le saltó la pintura........,negative
10084,17586,BUEN BUEN BUEN CALID TERMIN A PRECI BUEN,"[1, 0]","Muy bueno Es un muy buén producto, buena calidad de terminación a un precio mas que bueno.",positive
10085,1176,EXCELENT EXCELENT CALID,"[1, 0]",excelente Producto de excelente calidad!!,positive
10086,18202,NO ERA PRODUCT COMPR A PROCED A DEVOLU DE PRODUCT NO RECIB DINER,"[0, 1]",No era para la moto y devolvemos el productos Los 2 muy que compramos ninguno le fue a la moto así que se procedió a la devolución  de los productos y todavía no recibimos el reintegro del si dinero,negative
10087,12961,BUEN BUEN SERVICI RECOMEND,"[0, 1]",muy bueno muy buen servicio muy recomendable,negative
10088,16907,EXCELENT RECOM BUEN PREDISPOSICION RESPOND A MENSAJ,"[1, 0]",Excelente lo recomiendo!! Muy buena predisposición respondió a todos los mensajes.,positive
10089,8799,MAL NO DUR HS SIEND NIÑ NO,"[0, 1]",Muy malo Malisimo. La batería no dura nada. Hay q estar cargándola constantemente 2/3 hs de autonomía siendo q es para un niño no sirve,negative
10090,13476,RECOM HERMOS QUED BONIT CUAND,"[1, 0]",Lo recomiendo Hermoso!!!! Quedo muy bonito cuando lo imprimí!,positive
10091,10793,FUNCION,"[1, 0]","Fantastico Excelente producto, decorativo y cumple con su funcion perfectamente",positive
10092,13584,MAL MAL CALID MAL PER NO DUR SEMAN,"[0, 1]",Muy mal producto. Mala calidad! Muy malo! Pero muy! No me duró ni una semana,negative
10093,18748,EXCELENT EXCELENT CALID EL ATENT RECOMEND ME LLEG,"[1, 0]","Excelente Excelente calidad, el vendedor muy atento y recomendable. Me llego enseguida.. gracias!!!",positive
10094,3578,EXCELENT EXCELENT CALID PRECI RECOMEND,"[1, 0]",Excelente Excelente calidad y precio 100% recomendable,positive
10095,10541,RECOMEND BUEN RECOMEND,"[1, 0]",recomendado muy buen producto. Totalmente recomendable.,positive
10096,642,BUEN BUEN ERA ESPER VOLV A,"[0, 1]",Buena Muy bueno era lo que  esperaba volvería a comprar,negative
10097,6397,QUED GIGANT TERMIN REGAL QUED GIGANT TERMIN REGAL,"[0, 1]",Me quedo gigante lo terminé regalando Me quedo gigante lo termine regalando,negative
10098,1002,EXCELENT EXCELENT BUEN CALID,"[1, 0]",Excelente producto Excelente. Muy buena calidad.,positive
10099,15861,EXCELENT EXCELENT CALID,"[1, 0]",Excelente Excelente calidad super recomendable,positive
10100,15142,BUEN,"[1, 0]",Muy bueno Tal cual de la publicacion . Conforme,positive
10101,15675,MAL NO ENTREG CALID,"[0, 1]",Muy malo No entregan el producto de la foto. Nada que ver. Otra calidad,negative
10102,8700,GENIAL HERM COMOD L MEJOR,"[1, 0]",Geniales Hermosas  son muy comodas l planta es lo mejor .,positive
10103,4628,EXCELENT EXCELENT COMOD,"[1, 0]",Excelente Excelente zapatillas y muy cómodas!,positive
10104,5374,O A AÑOS BARRAL DE MADER CORTIN MAND CORTIN NO EL BARRAL GANCHIT SUELT DE CORTIN ENGANCH,"[0, 1]","Malo eso es lo que pedi yo!    Aplique Acero Apto Techo O Ventilador Para 2 Led A Rosca Comun Con Garantia Dos Años X Defecto Fabricacion !!  -  $ 1.199     Barral De Madera 22 Mm. Para Cortina Kit Completo 220 Cm.  -  $ 600     me mandaron la cortina, pero no el barral y los ganchitos sueltos sobre la tela de la cortin, lo  q hizo q se enganchen y la tela corrida!",negative
10105,5363,EXCELENT EXCELENT LE ENCANT A SOBRIN LE QUED PEL,"[1, 0]",Excelente Excelente. Le encantó a mi sobrina y le quedó al pelo.,positive
10106,14647,REMER ES SOLICIT ES CHIC ENTIEND EQUIVOC DESPACH,"[0, 1]",". La remera es del talle solicitado, pero la calza es como mínimo, dos talles más chica. Entiendo que se han equivocado al despachar el producto.",negative
10107,16980,EXCELENT EXCELENT PRACTIC LLEV A,"[1, 0]",Excelente Excelente! muy práctica para llevar a la ofi!,positive
10108,19516,LLEG TOD,"[1, 0]",Buenisimos! Compré muchas golosinas para un cumple ! Llegó todo en perfecto estado ! El envío fue rapido,positive
10109,4842,BAT NO GAST BAT RAP NO,"[0, 1]",La batería no le dura Lindo por fuera pero se le gasta la batería rápido no le dura mucho,negative
10110,10729,ESPECTACUL EL ES MEJOR MERC NO EL PRECI HAY TEN EN VIEN LITR Y OTRAS PRIMER MARC COSTOS TREN LITR EL ES PRIMER CALID MEJOR ELAION Y EL SHELL,"[1, 0]","Espectacular El producto es lo mejor del mercado, no solo por el precio porque hay que tener en cuenta que vienen 5 litros y otras de primera marca mucho mas costosos solo tren 4 litros.  -el aceite es de primera calidad, mucho mejor que Elaion y el Helix de shell",positive
10111,1043,MAL VIN FALL NUMER,"[0, 1]",Malo el producto Vino con falla la aguja se para en el número 7,negative
10112,8613,EXCELENT TENES EN PRECI CALID ES EL MEJOR TELEFON,"[1, 0]",Excelente Si tenés en cuenta Precio y calidad este es el mejor teléfono,positive
10113,88,EXCELENT ERA,"[1, 0]","Excelente Todo bien, era lo que esperaba",positive
10114,16406,ES RECOM AMABL A RESPOND A DIO,"[1, 0]",es recomiendo 100 % muy amable a respondido a mis preguntas y me dio muy muy consejos,positive
10115,15067,EXCELENT FUNCION,"[1, 0]",Excelente Cumple con todas las funciones,positive
10116,12509,BAJ CALID COMPR VEC BUENISIM ULTIM FINIT DEBIL ROMP CUAND ARMAS,"[0, 1]","Bajaron la calidad... Compre muchas veces y eran buenísimas, pero las últimas son muy finitas, débiles, se rompen hasta cuando las armas.",negative
10117,2679,BUEN ACEPT CALID ACORD AL PRECI,"[1, 0]",Muy bueno Aceptable. Calidad acorde al precio.,positive
10118,15882,CHORR AL MAND CANTID PAG TRUCH MAL CALID ROB PAPEL MAND,"[0, 1]",Chorros al menos manden la cantidad  pagada. Muy trucho mala calidad es y te roban 90 bolsas y 89 papeles me mandaron.,negative
10119,3223,MAND CORRE EN PALABR MODIFIK OPIÑON SIEND,"[0, 1]","Desconformidad Ya opine sobre el producto y me mandaron un correo , para ke revise, en pocas  palabras modifike mi opiñon , siendo ke fui claro",negative
10120,19037,INDIC,"[0, 1]",Chicas .... Son dos talles mas chicas de lo que indican.,negative
10121,5697,MAL COMPR DESTRU VE VENC INTENT CAMBI MERCADOLIBR ME DIJ NO RECOM EN MINIM ES BASIC PERD DINER,"[0, 1]","Muy malo Compre dos silllas hace 15 dias, y se destruyo una claramente se ve que el plastico estaba vencido intente cambiarla y mercadolibre me dijo que fue por el uso no recomiendo el producto en lo mas minimo es basicamente perder tu dinero.",negative
10122,2332,BUEN BUEN FACIL RAP INSTAL,"[1, 0]","Muy bueno MUY BUEN PRODUCTO, FACIL Y RAPIDO DE INSTALAR",positive
10123,2097,LIND RECI EMPEC VE LIND,"[1, 0]","Muy lindo Recien hoy lo empece a usar, pero se ve muy lindo y para lo q buscaba esta muy bien",positive
10124,14295,ANDUV PUS,"[0, 1]","Fallada Anduvo bien unos días y ahora se puso como la pantalla muy gris, la famosa Pantalla fantasma.. una cagada!!",negative
10125,14905,EXCELENT BUENOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,"[1, 0]",Excelente muy buenooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo,positive
10126,7872,PRACTIC LAV LIND LLEG EN TIEMP CONVEN TOD,"[1, 0]",Practicas y faciles de lavar Muy lindas! Llegaron en el tiempo convenido. Todo ok!,positive
10127,488,EXCELENT BUEN RECOMEND,"[1, 0]",Excelente Muy bueno !! Recomendable 100%,positive
10128,16930,COMPR NO SIRV COMPR NO COM PLANT IGUAL HIZ,"[0, 1]",Malo Lo compre y no me sirvió para mi perra. lo compre para que no se coma las plantas e igual lo hizo.,negative
